STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,HLY-CLDH-NORMAL,Completeness Flag,HLY-HTDH-NORMAL,Completeness Flag,HLY-PRES-10PCTL,Completeness Flag,HLY-PRES-90PCTL,Completeness Flag,HLY-PRES-NORMAL,Completeness Flag,HLY-CLOD-PCTBKN,Completeness Flag,HLY-CLOD-PCTCLR,Completeness Flag,HLY-CLOD-PCTFEW,Completeness Flag,HLY-CLOD-PCTOVC,Completeness Flag,HLY-CLOD-PCTSCT,Completeness Flag,HLY-DEWP-10PCTL,Completeness Flag,HLY-DEWP-90PCTL,Completeness Flag,HLY-DEWP-NORMAL,Completeness Flag,HLY-HIDX-NORMAL,Completeness Flag,HLY-TEMP-10PCTL,Completeness Flag,HLY-TEMP-90PCTL,Completeness Flag,HLY-TEMP-NORMAL,Completeness Flag,HLY-WCHL-NORMAL,Completeness Flag,HLY-WIND-AVGSPD,Completeness Flag,HLY-WIND-VCTDIR,Completeness Flag,HLY-WIND-VCTSPD,Completeness Flag,HLY-WIND-PCTCLM,Completeness Flag,HLY-WIND-1STDIR,Completeness Flag,HLY-WIND-1STPCT,Completeness Flag,HLY-WIND-2NDDIR,Completeness Flag,HLY-WIND-2NDPCT,Completeness Flag
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100103 21:00,-777.7,C,22.2,C,1,C,1,C,1,C,149,C,275,C,90,C,381,C,104,C,12.2,C,52,C,31.5,C,42.8,C,30,C,57.2,C,42.8,C,39.5,C,6.5,C,284,C,0.4,C,115,C,5,C,171,C,8,C,149,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100103 22:00,-777.7,C,23.1,C,1,C,1,C,1,C,143,C,283,C,109,C,390,C,75,C,12.9,C,51.1,C,31.4,C,41.9,C,30,C,55.9,C,41.9,C,38.4,C,6.2,C,304,C,0.5,C,113,C,5,C,179,C,2,C,137,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100103 23:00,-777.7,C,24.1,C,1,C,1,C,1,C,135,C,289,C,99,C,406,C,70,C,12.2,C,50.7,C,31.2,C,40.9,C,28.2,C,55.4,C,40.9,C,37.6,C,6,C,310,C,0.5,C,129,C,5,C,152,C,8,C,139,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100104 00:00,-777.7,C,24.9,C,1,C,1,C,1,C,113,C,297,C,100,C,426,C,63,C,12.2,C,50,C,31,C,40.1,C,27,C,55,C,40.1,C,36.7,C,5.7,C,321,C,0.6,C,154,C,1,C,147,C,5,C,140,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100104 01:00,-777.7,C,25.7,C,1,C,1,C,1,C,121,C,332,C,71,C,428,C,48,C,12,C,48.9,C,30.8,C,39.3,C,26.1,C,55,C,39.3,C,35.9,C,5.7,C,325,C,0.7,C,181,C,6,C,134,C,2,C,134,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100104 02:00,-777.7,C,26.3,C,1,C,1,C,1,C,107,C,323,C,93,C,423,C,55,C,12.2,C,48.9,C,30.8,C,38.7,C,25,C,54,C,38.7,C,35.4,C,5.4,C,336,C,0.7,C,172,C,1,C,155,C,2,C,132,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100104 03:00,-777.7,C,26.8,C,1,C,1,C,1,C,99,C,325,C,99,C,429,C,47,C,12.2,C,48.9,C,30.8,C,38.2,C,25,C,53.1,C,38.2,C,34.9,C,5.4,C,322,C,0.9,C,195,C,1,C,146,C,2,C,138,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100104 04:00,-777.7,C,27.3,C,1,C,1,C,1,C,114,C,326,C,91,C,425,C,43,C,12,C,49.6,C,30.6,C,37.7,C,24.1,C,53.1,C,37.7,C,34.3,C,5.2,C,335,C,1,C,188,C,2,C,155,C,8,C,149,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100104 05:00,-777.7,C,27.8,C,1,C,1,C,1,C,110,C,311,C,89,C,442,C,48,C,12.9,C,48.9,C,30.6,C,37.2,C,23,C,52,C,37.2,C,33.7,C,5.4,C,328,C,1.1,C,195,C,2,C,157,C,8,C,149,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100104 06:00,-777.7,C,28.3,C,1,C,1,C,1,C,101,C,284,C,101,C,460,C,55,C,12.2,C,50,C,30.5,C,36.7,C,23,C,53.1,C,36.7,C,33.1,C,5.5,C,339,C,1.1,C,176,C,2,C,158,C,8,C,139,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100104 07:00,-777.7,C,28.5,C,1,C,1,C,1,C,132,C,239,C,104,C,455,C,70,C,12,C,50,C,30.4,C,36.5,C,21.9,C,52,C,36.5,C,32.6,C,5.6,C,342,C,1.1,C,160,C,2,C,157,C,8,C,151,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100104 08:00,0,C,28.5,C,1,C,1,C,1,C,177,C,211,C,110,C,418,C,83,C,12.2,C,50,C,30.4,C,36.5,C,21.9,C,53.1,C,36.5,C,32.6,C,5.7,C,342,C,1,C,152,C,2,C,174,C,1,C,144,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100104 09:00,-777.7,C,26,C,1,C,1,C,1,C,152,C,212,C,113,C,449,C,74,C,12.9,C,51.1,C,31.3,C,39,C,26.1,C,54,C,39,C,35,C,6.5,C,338,C,1,C,119,C,2,C,186,C,6,C,150,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100104 10:00,0,C,23.1,C,1,C,1,C,1,C,169,C,220,C,114,C,432,C,64,C,12.9,C,52,C,31.5,C,41.9,C,30,C,55.9,C,41.9,C,37.8,C,7.6,C,339,C,1.2,C,60,C,2,C,190,C,1,C,165,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100104 11:00,-777.7,C,20.4,C,1,C,1,C,1,C,164,C,205,C,128,C,435,C,68,C,10.9,C,52.7,C,31.4,C,44.6,C,32,C,59,C,44.6,C,40.8,C,8.1,C,308,C,1.3,C,46,C,2,C,199,C,6,C,191,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100104 12:00,0.1,C,18.3,C,1,C,1,C,1,C,185,C,176,C,140,C,431,C,68,C,10.9,C,52,C,31.4,C,46.9,C,33.8,C,61,C,46.8,C,43.6,C,8.2,C,293,C,1.9,C,50,C,6,C,219,C,1,C,164,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100104 13:00,0.2,C,16.8,C,1,C,1,C,1,C,171,C,171,C,125,C,441,C,92,C,10.9,C,52,C,31.3,C,48.5,C,35.1,C,63,C,48.4,C,45.5,C,8.5,C,275,C,2.1,C,59,C,6,C,215,C,1,C,135,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100104 14:00,0.3,C,15.7,C,1,C,1,C,1,C,192,C,169,C,131,C,427,C,81,C,10.4,C,53.1,C,31.2,C,49.6,C,36,C,64.4,C,49.6,C,46.9,C,8.7,C,270,C,2.5,C,44,C,6,C,223,C,8,C,166,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100104 15:00,0.4,C,15.1,C,1,C,1,C,1,C,191,C,150,C,152,C,439,C,67,C,10.9,C,53.1,C,31.3,C,50.3,C,37,C,64.9,C,50.3,C,47.8,C,8.5,C,264,C,2.3,C,46,C,6,C,246,C,1,C,130,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100104 16:00,0.3,C,15.1,C,1,C,1,C,1,C,209,C,157,C,137,C,401,C,96,C,10.9,C,52,C,31.3,C,50.3,C,37,C,64.9,C,50.3,C,47.8,C,8.2,C,261,C,2.2,C,43,C,6,C,225,C,5,C,176,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100104 17:00,0.2,C,16.3,C,1,C,1,C,1,C,205,C,167,C,128,C,405,C,95,C,10.9,C,51.8,C,31.1,C,48.8,C,36,C,64,C,48.8,C,46.3,C,7.5,C,264,C,1.7,C,69,C,6,C,200,C,5,C,181,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100104 18:00,0.1,C,18.7,C,1,C,1,C,1,C,197,C,165,C,145,C,391,C,102,C,10.9,C,51.8,C,31.2,C,46.4,C,33.1,C,60.8,C,46.4,C,43.6,C,6.5,C,272,C,1,C,104,C,5,C,216,C,8,C,138,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100104 19:00,-777.7,C,20.2,C,1,C,1,C,1,C,158,C,242,C,114,C,409,C,78,C,12,C,51.1,C,31.2,C,44.8,C,32,C,60.1,C,44.8,C,41.9,C,6.5,C,263,C,0.6,C,111,C,5,C,187,C,6,C,157,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100104 20:00,-777.7,C,21.4,C,1,C,1,C,1,C,146,C,270,C,97,C,401,C,86,C,12,C,51.8,C,31.3,C,43.6,C,30.2,C,59,C,43.6,C,40.4,C,6.4,C,318,C,0.7,C,105,C,5,C,182,C,2,C,155,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100104 21:00,-777.7,C,22.2,C,1,C,1,C,1,C,156,C,280,C,90,C,377,C,97,C,12,C,51.8,C,31.2,C,42.8,C,30,C,57.4,C,42.8,C,39.3,C,6.6,C,289,C,0.5,C,102,C,5,C,172,C,8,C,155,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100104 22:00,-777.7,C,23.1,C,1,C,1,C,1,C,143,C,290,C,111,C,385,C,70,C,12,C,50.7,C,31,C,41.9,C,30,C,55.9,C,41.9,C,38.3,C,6.3,C,311,C,0.7,C,110,C,5,C,175,C,2,C,140,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100104 23:00,-777.7,C,24.1,C,1,C,1,C,1,C,135,C,293,C,97,C,408,C,68,C,12.2,C,50,C,30.9,C,40.9,C,28,C,55.4,C,40.9,C,37.5,C,6,C,316,C,0.7,C,127,C,1,C,153,C,5,C,148,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100105 00:00,-777.7,C,24.9,C,1,C,1,C,1,C,120,C,297,C,93,C,422,C,68,C,12,C,50,C,30.7,C,40.1,C,27,C,55,C,40.1,C,36.7,C,5.7,C,320,C,0.7,C,149,C,1,C,155,C,2,C,139,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100105 01:00,-777.7,C,25.8,C,1,C,1,C,1,C,119,C,339,C,67,C,424,C,50,C,12,C,48.9,C,30.6,C,39.2,C,26.1,C,54,C,39.2,C,35.7,C,5.8,C,332,C,0.8,C,169,C,2,C,143,C,1,C,138,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100105 02:00,-777.7,C,26.4,C,1,C,1,C,1,C,109,C,323,C,95,C,418,C,55,C,12,C,48.9,C,30.5,C,38.6,C,25,C,53.6,C,38.6,C,35.1,C,5.5,C,336,C,0.8,C,155,C,1,C,161,C,6,C,137,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100105 03:00,-777.7,C,26.9,C,1,C,1,C,1,C,104,C,332,C,95,C,422,C,47,C,12.2,C,48.9,C,30.5,C,38.1,C,25,C,53.1,C,38.1,C,34.6,C,5.5,C,323,C,1,C,177,C,1,C,152,C,2,C,141,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100105 04:00,-777.7,C,27.5,C,1,C,1,C,1,C,112,C,327,C,89,C,419,C,53,C,12,C,48.9,C,30.3,C,37.6,C,24.1,C,53.1,C,37.5,C,34,C,5.3,C,333,C,1.2,C,178,C,8,C,161,C,2,C,150,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100105 05:00,-777.7,C,28,C,1,C,1,C,1,C,117,C,304,C,89,C,439,C,50,C,12.2,C,48.9,C,30.2,C,37.1,C,23,C,51.8,C,37,C,33.5,C,5.4,C,328,C,1.2,C,199,C,2,C,154,C,8,C,149,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100105 06:00,-777.7,C,28.4,C,1,C,1,C,1,C,103,C,283,C,103,C,462,C,48,C,12,C,49.5,C,30.1,C,36.6,C,21.9,C,52,C,36.6,C,32.8,C,5.5,C,340,C,1.3,C,182,C,2,C,155,C,8,C,142,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100105 07:00,-777.7,C,28.7,C,1,C,1,C,1,C,137,C,230,C,107,C,448,C,79,C,12,C,48.9,C,29.9,C,36.3,C,21.9,C,52,C,36.3,C,32.3,C,5.6,C,342,C,1.4,C,161,C,1,C,170,C,8,C,153,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100105 08:00,0,C,28.7,C,1,C,1,C,1,C,182,C,202,C,115,C,414,C,87,C,12,C,50,C,29.9,C,36.3,C,21.9,C,53.1,C,36.3,C,32.3,C,5.8,C,344,C,1.2,C,145,C,2,C,185,C,8,C,141,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100105 09:00,-777.7,C,26.1,C,1,C,1,C,1,C,164,C,207,C,118,C,442,C,69,C,12.9,C,50.5,C,30.9,C,38.9,C,25,C,53.6,C,38.9,C,34.6,C,6.6,C,336,C,1.2,C,116,C,2,C,179,C,6,C,152,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100105 10:00,0,C,23.3,C,1,C,1,C,1,C,173,C,207,C,123,C,428,C,68,C,12,C,51.3,C,31.1,C,41.7,C,28.9,C,55.4,C,41.7,C,37.4,C,7.7,C,339,C,1.5,C,62,C,2,C,189,C,1,C,168,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100105 11:00,-777.7,C,20.6,C,1,C,1,C,1,C,172,C,204,C,129,C,424,C,70,C,10.9,C,52,C,31,C,44.4,C,30.9,C,57.9,C,44.4,C,40.5,C,8.2,C,312,C,1.4,C,46,C,6,C,195,C,2,C,195,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100105 12:00,0.1,C,18.4,C,1,C,1,C,1,C,185,C,181,C,140,C,424,C,70,C,10.4,C,51.8,C,31,C,46.6,C,33.1,C,60.8,C,46.6,C,43.3,C,8.3,C,299,C,1.9,C,55,C,6,C,207,C,1,C,170,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100105 13:00,0.2,C,16.9,C,1,C,1,C,1,C,175,C,175,C,124,C,435,C,90,C,10.9,C,52,C,31,C,48.3,C,34,C,63,C,48.3,C,45.3,C,8.5,C,277,C,2.2,C,54,C,6,C,218,C,1,C,138,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100105 14:00,0.3,C,15.8,C,1,C,1,C,1,C,191,C,171,C,135,C,419,C,83,C,10,C,52,C,30.9,C,49.5,C,35.8,C,64.4,C,49.5,C,46.8,C,8.8,C,270,C,2.6,C,34,C,6,C,230,C,8,C,171,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100105 15:00,0.4,C,15.2,C,1,C,1,C,1,C,191,C,148,C,164,C,433,C,65,C,10,C,52,C,31,C,50.2,C,37,C,66,C,50.2,C,47.6,C,8.6,C,266,C,2.4,C,48,C,6,C,234,C,8,C,135,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100105 16:00,0.3,C,15.1,C,1,C,1,C,1,C,211,C,157,C,141,C,401,C,90,C,10,C,51.1,C,31,C,50.2,C,37,C,64.9,C,50.2,C,47.7,C,8.3,C,263,C,2.3,C,40,C,6,C,212,C,5,C,180,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100105 17:00,0.2,C,16.4,C,1,C,1,C,1,C,200,C,166,C,137,C,408,C,90,C,10,C,51.1,C,30.9,C,48.8,C,35.1,C,64,C,48.8,C,46.2,C,7.6,C,264,C,1.8,C,61,C,6,C,202,C,5,C,185,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100105 18:00,0.1,C,18.7,C,1,C,1,C,1,C,196,C,163,C,147,C,391,C,104,C,10.9,C,51.1,C,31,C,46.3,C,33.1,C,60.8,C,46.3,C,43.5,C,6.6,C,276,C,1.1,C,99,C,5,C,225,C,8,C,143,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100105 19:00,-777.7,C,20.2,C,1,C,1,C,1,C,162,C,244,C,112,C,403,C,80,C,12,C,51.1,C,31,C,44.8,C,32,C,60.1,C,44.8,C,41.8,C,6.4,C,274,C,0.7,C,118,C,5,C,183,C,6,C,152,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100105 20:00,-777.7,C,21.5,C,1,C,1,C,1,C,140,C,270,C,104,C,405,C,81,C,11.5,C,51.1,C,31.1,C,43.5,C,30,C,57.9,C,43.5,C,40.3,C,6.4,C,321,C,0.8,C,110,C,5,C,184,C,2,C,153,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100105 21:00,-777.7,C,22.4,C,1,C,1,C,1,C,160,C,280,C,90,C,377,C,93,C,12,C,51.1,C,30.9,C,42.7,C,30,C,57.2,C,42.7,C,39.1,C,6.7,C,290,C,0.5,C,104,C,5,C,178,C,8,C,160,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100105 22:00,-777.7,C,23.3,C,1,C,1,C,1,C,152,C,290,C,104,C,381,C,73,C,12,C,50,C,30.8,C,41.8,C,28.9,C,55.9,C,41.8,C,38.1,C,6.3,C,311,C,0.8,C,108,C,5,C,173,C,1,C,144,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100105 23:00,-777.7,C,24.2,C,1,C,1,C,1,C,131,C,291,C,97,C,408,C,74,C,12,C,50,C,30.7,C,40.8,C,28,C,55,C,40.8,C,37.3,C,6.1,C,316,C,0.7,C,124,C,5,C,153,C,1,C,149,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100106 00:00,-777.7,C,25,C,1,C,1,C,1,C,120,C,302,C,88,C,420,C,70,C,12,C,48.9,C,30.5,C,40,C,26.6,C,53.6,C,40,C,36.5,C,5.8,C,316,C,0.7,C,144,C,1,C,150,C,5,C,148,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100106 01:00,-777.7,C,25.9,C,1,C,1,C,1,C,120,C,343,C,64,C,425,C,48,C,11.7,C,48.9,C,30.4,C,39.1,C,26.1,C,54,C,39.1,C,35.5,C,5.9,C,327,C,0.9,C,149,C,2,C,142,C,1,C,140,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100106 02:00,-777.7,C,26.5,C,1,C,1,C,1,C,103,C,323,C,96,C,419,C,59,C,12,C,48.9,C,30.3,C,38.5,C,24.4,C,53.6,C,38.5,C,34.9,C,5.7,C,328,C,0.8,C,143,C,1,C,154,C,6,C,139,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100106 03:00,-777.7,C,27,C,1,C,1,C,1,C,95,C,331,C,99,C,426,C,50,C,12,C,48.2,C,30.3,C,38,C,24.1,C,53.1,C,38,C,34.4,C,5.5,C,322,C,1.1,C,168,C,2,C,147,C,1,C,146,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100106 04:00,-777.7,C,27.6,C,1,C,1,C,1,C,105,C,330,C,89,C,423,C,53,C,12,C,48,C,30.1,C,37.5,C,24.1,C,52,C,37.4,C,33.9,C,5.4,C,331,C,1.1,C,171,C,8,C,162,C,2,C,156,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100106 05:00,-777.7,C,28,C,1,C,1,C,1,C,119,C,302,C,94,C,432,C,53,C,12.2,C,48.9,C,30.1,C,37,C,21.9,C,51.8,C,37,C,33.3,C,5.5,C,326,C,1.2,C,202,C,8,C,156,C,2,C,156,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100106 06:00,-777.7,C,28.5,C,1,C,1,C,1,C,107,C,281,C,103,C,459,C,50,C,12,C,48.9,C,29.9,C,36.5,C,21.9,C,51.8,C,36.5,C,32.7,C,5.5,C,338,C,1.2,C,182,C,2,C,152,C,8,C,142,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100106 07:00,-777.7,C,28.7,C,1,C,1,C,1,C,134,C,234,C,106,C,444,C,81,C,12,C,48.9,C,29.8,C,36.3,C,21.9,C,52,C,36.3,C,32.2,C,5.6,C,339,C,1.3,C,159,C,1,C,164,C,8,C,153,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100106 08:00,0,C,28.7,C,1,C,1,C,1,C,182,C,202,C,117,C,414,C,85,C,12,C,50,C,29.8,C,36.3,C,21.2,C,52,C,36.3,C,32.2,C,5.9,C,342,C,1.1,C,146,C,2,C,173,C,8,C,140,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100106 09:00,-777.7,C,26.2,C,1,C,1,C,1,C,157,C,210,C,124,C,449,C,60,C,12.9,C,50.5,C,30.8,C,38.8,C,25,C,53.6,C,38.8,C,34.5,C,6.7,C,330,C,1.2,C,117,C,1,C,161,C,6,C,156,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100106 10:00,0,C,23.4,C,1,C,1,C,1,C,166,C,202,C,127,C,439,C,66,C,12,C,51.1,C,31,C,41.6,C,28,C,55,C,41.6,C,37.3,C,7.7,C,337,C,1.4,C,70,C,2,C,178,C,1,C,166,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100106 11:00,-777.7,C,20.8,C,1,C,1,C,1,C,169,C,203,C,124,C,433,C,70,C,10.9,C,52,C,30.9,C,44.2,C,30.2,C,58.6,C,44.2,C,40.3,C,8.2,C,308,C,1.5,C,48,C,2,C,187,C,6,C,182,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100106 12:00,0.1,C,18.6,C,1,C,1,C,1,C,194,C,185,C,129,C,427,C,65,C,10,C,52,C,30.9,C,46.5,C,33.1,C,61,C,46.5,C,43.1,C,8.4,C,297,C,1.9,C,44,C,6,C,208,C,1,C,162,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100106 13:00,0.2,C,17,C,1,C,1,C,1,C,189,C,178,C,113,C,430,C,90,C,10,C,52,C,30.9,C,48.2,C,34,C,63,C,48.2,C,45.2,C,8.6,C,276,C,2.3,C,49,C,6,C,221,C,1,C,140,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100106 14:00,0.3,C,16,C,1,C,1,C,1,C,203,C,169,C,138,C,409,C,81,C,10,C,52,C,30.7,C,49.4,C,35.6,C,64.9,C,49.4,C,46.6,C,8.8,C,269,C,2.6,C,27,C,6,C,235,C,8,C,167,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100106 15:00,0.4,C,15.3,C,1,C,1,C,1,C,200,C,139,C,168,C,424,C,70,C,10,C,52,C,30.8,C,50.1,C,37,C,66,C,50.1,C,47.5,C,8.7,C,264,C,2.5,C,34,C,6,C,226,C,1,C,141,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100106 16:00,0.4,C,15.2,C,1,C,1,C,1,C,217,C,148,C,148,C,395,C,92,C,10,C,52,C,30.8,C,50.2,C,37,C,66,C,50.2,C,47.6,C,8.4,C,263,C,2.3,C,33,C,6,C,215,C,5,C,182,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100106 17:00,0.2,C,16.4,C,1,C,1,C,1,C,204,C,164,C,132,C,406,C,94,C,10,C,51.8,C,30.6,C,48.8,C,35.1,C,64,C,48.8,C,46.1,C,7.6,C,265,C,1.8,C,57,C,6,C,205,C,5,C,179,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100106 18:00,0.1,C,18.7,C,1,C,1,C,1,C,205,C,160,C,144,C,388,C,102,C,10.4,C,51.8,C,30.8,C,46.4,C,33.1,C,61,C,46.4,C,43.5,C,6.7,C,274,C,1.1,C,95,C,5,C,219,C,8,C,141,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100106 19:00,-777.7,C,20.3,C,1,C,1,C,1,C,162,C,242,C,110,C,402,C,84,C,10.9,C,51.1,C,30.8,C,44.8,C,32,C,60.1,C,44.8,C,41.8,C,6.5,C,276,C,0.7,C,120,C,5,C,188,C,2,C,144,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100106 20:00,-777.7,C,21.5,C,1,C,1,C,1,C,142,C,270,C,99,C,403,C,86,C,10.9,C,51.8,C,30.9,C,43.5,C,30,C,57.9,C,43.5,C,40.2,C,6.5,C,317,C,0.7,C,110,C,5,C,190,C,2,C,147,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100106 21:00,-777.7,C,22.4,C,1,C,1,C,1,C,163,C,285,C,84,C,373,C,95,C,11.7,C,51.1,C,30.7,C,42.6,C,30,C,57.2,C,42.6,C,39,C,6.7,C,285,C,0.5,C,95,C,5,C,184,C,8,C,163,C
